Date,ProductName,Quantity,UnitPrice,StoreLocation,PaymentType,PromotionApplied,Weather,Temperature,StaffPerformanceRating,CustomerFeedback,DeliveryTime_min,OrderType,CustomerName,CustomerAddress,Customer_PhoneNumber,CustomerEmail,Staff_Name,Staff_Email,DayOfWeek,TotalSales
2023-02-04 12:00:00,Cheesecake,4,15.808483229666091,West,Online,True,Sunny,23.909995738431526,Average,Negative,38,In Store,Marilyn Thornton,"23409 Kayla Meadows
Thomasmouth, ME 53075",237.894.7437,andrewbarnett@example.com,Christopher Gordon,alexandriamyers@example.org,Saturday,63.233932918664365
2023-02-04 13:00:00,Vanilla Cake,3,17.397321352936437,East,Credit Card,False,Rainy,32.80019746413086,Excellent,Positive,50,Online Order,Cheryl Henderson,"9798 Smith Shoals
North Michael, GU 04940",+1-450-343-3797x8624,burnsstacey@example.org,Allen Lloyd,kaylapaul@example.net,Saturday,52.19196405880931
2023-02-04 14:00:00,Vanilla Cake,4,11.693018314663155,South,Cash,False,Sunny,32.95237175694227,Poor,Negative,50,Online Order,Oscar Cook,"75479 Harris Turnpike Apt. 183
West Sherry, LA 76611",+1-769-909-6027,charles59@example.com,Scott Forbes,anthonydavis@example.org,Saturday,46.77207325865262
2023-02-04 15:00:00,Vanilla Cake,5,17.087667989267494,South,Credit Card,False,Cloudy,31.587838876438166,Poor,Negative,59,Phone Order,Charles Richardson,"02979 Robert Unions
West Ricardoshire, MS 54063",001-754-645-8792,denise72@example.com,Sandra Strickland,carterkimberly@example.net,Saturday,85.43833994633746
2023-02-04 16:00:00,Pizza Margherita,5,5.119466071181767,North,Cash,False,Sunny,22.53250409978855,Average,Positive,16,Phone Order,Alison Miller,"48765 Yang Drive Suite 704
Johnstonmouth, LA 28063",227.368.5311,scottadrienne@example.net,Meghan Peters,jamesbrown@example.net,Saturday,25.597330355908838
2023-02-04 17:00:00,Pizza Margherita,4,18.868415830652076,North,Credit Card,False,Cloudy,32.32702188881301,Poor,Neutral,42,Phone Order,Brett Patel,"6249 Stacey Lane Apt. 210
South Nicholasmouth, PW 99941",786.755.1515,jacksonnicholas@example.net,Melanie Payne,,Saturday,75.4736633226083
2023-02-04 18:00:00,Chocolate Cake,1,11.64959764275763,South,Online,True,Sunny,31.5387583886238,Poor,Neutral,40,Phone Order,Zachary Johnson,"76714 Joseph Mount Apt. 556
Lake Barbarachester, HI 19290",(864)832-6878x4688,,Mrs. Amanda Mcdaniel MD,prodgers@example.com,Saturday,11.64959764275763
2023-02-04 19:00:00,Chocolate Cake,1,13.300702817986213,North,Credit Card,True,Sunny,28.950844851593256,Poor,Neutral,37,Online Order,Shannon Anderson,"76350 Romero Mount
East Joshuaport, WI 78853",001-505-955-4837,robinsonelizabeth@example.com,Megan Huynh,qanderson@example.com,Saturday,13.300702817986213
2023-02-04 20:00:00,Carrot Cake,1,8.823233733723235,West,Cash,False,Rainy,25.058030527534292,Poor,Positive,29,In Store,Patricia Anderson,"848 Santos Pike
Dawnbury, NY 31256",653.864.2829x17169,byoung@example.org,Christopher Faulkner,christinetapia@example.org,Saturday,8.823233733723235
2023-02-04 21:00:00,Red Velvet Cake,4,16.13796249260632,South,Credit Card,True,Sunny,23.937629063998163,Average,Neutral,50,Online Order,Stanley Lyons,"7628 Carrie Road
Elliottville, MH 83887",(578)791-1837,kimwilliam@example.com,Jennifer Patterson,mayosean@example.net,Saturday,64.55184997042528
2023-02-04 22:00:00,Pizza Pepperoni,1,6.149537097128732,North,Cash,True,Sunny,21.828338181205385,Good,Neutral,41,Phone Order,Mark Higgins,"986 Gibson Mountains Apt. 334
Port Timothy, AL 30159",9858605623,adamkent@example.org,Terri Holt,,Saturday,6.149537097128732
2023-02-04 23:00:00,Pizza Pepperoni,3,18.08953703820253,West,Credit Card,True,Cloudy,27.64635600351307,Good,Positive,20,Phone Order,Steven Anderson,"7557 Erika Cliff
South Lindachester, SD 03245",001-889-582-6417x16374,evelyn16@example.com,Vicki Hudson,lisa47@example.net,Saturday,54.26861111460759
2023-02-05 00:00:00,Cheesecake,5,17.421752435095144,North,Online,True,Sunny,28.7789131326477,Good,Neutral,49,Online Order,Johnathan Salazar,"077 Rowe Meadows Apt. 617
Nicholeborough, AK 76934",784.633.1766,jacob35@example.net,Jerry Ray,jeremy66@example.com,Sunday,87.10876217547572
2023-02-05 01:00:00,Vanilla Cake,3,8.240901743671497,North,Online,False,Rainy,25.39008485773681,Excellent,Neutral,53,Online Order,Janet Malone,"80264 Sherri Forest
Monicahaven, NH 36548",(562)357-1446x17065,amanda69@example.org,Shannon Martinez,ugill@example.net,Sunday,24.72270523101449
2023-02-05 02:00:00,Red Velvet Cake,1,17.139865974278933,North,Credit Card,True,Cloudy,27.130386015213027,Poor,Neutral,52,Phone Order,Margaret Perez,"32028 Mercado Glen
South Amyfurt, ME 84987",724-271-7571x74972,egreen@example.com,Melinda Johnson,angela13@example.net,Sunday,17.139865974278933
2023-02-05 03:00:00,Pizza Margherita,3,16.79536599592222,South,Credit Card,False,Rainy,25.452716860539,Average,Positive,49,In Store,John Roberts,"8762 Wood Cove Suite 642
Markfort, UT 16715",863.726.2039,arnoldandrew@example.net,Zachary Marshall,fhawkins@example.net,Sunday,50.38609798776666
2023-02-05 04:00:00,Fruit Cake,1,14.483248966309235,East,Credit Card,False,Rainy,29.61509085981052,Average,Positive,50,Phone Order,Dr. Sharon Riley,"28681 Hayden Islands Apt. 014
New Davidberg, GU 43219",001-263-895-1542x132,gregorypierce@example.net,Eric Perez,nicolehobbs@example.org,Sunday,14.483248966309235
2023-02-05 05:00:00,Pizza Beef Double decker,4,10.602802653495313,North,Cash,True,Rainy,33.518888116948446,Excellent,Neutral,24,Online Order,Andre Nelson,"95712 Wiley Villages Suite 275
Lake Stephanie, MT 83612",589-804-4256,ajackson@example.org,Tanya Gutierrez,calvingrimes@example.net,Sunday,42.411210613981254
2023-02-05 06:00:00,Carrot Cake,3,9.072481312728017,West,Credit Card,False,Rainy,22.45880393070417,Average,Neutral,44,Phone Order,Charles Grant,"559 Christy Bridge Suite 701
South Hollyborough, WV 76063",001-618-645-4016x17310,robertraymond@example.com,Lori Parker,jimenezdavid@example.org,Sunday,27.217443938184054
2023-02-05 07:00:00,Vanilla Cake,4,8.47675385434025,South,Credit Card,True,Cloudy,25.72113214854685,Good,Positive,55,Phone Order,Charles Pena,"3043 Smith Mount Suite 376
Scotttown, ID 06136",(872)342-5824,thomasjoseph@example.com,Megan Long,sheri14@example.com,Sunday,33.907015417361
2023-02-05 08:00:00,Vanilla Cake,4,9.779134441454108,South,Cash,True,Sunny,22.11302905926292,Excellent,Neutral,52,In Store,Charles Noble,"14580 Molina Square
Leeville, MT 24060",285.413.9841x1404,kharris@example.com,Misty Peterson,rmartinez@example.org,Sunday,39.11653776581643
2023-02-05 09:00:00,Vanilla Cake,2,18.553376651487955,West,Online,True,Rainy,,Average,Positive,43,Phone Order,Thomas Jones,"617 Andrea Island Apt. 334
East Katherineside, AZ 17439",718-529-6862x3238,gwilliamson@example.org,Mary Johnson,johnhumphrey@example.org,Sunday,37.10675330297591
2023-02-05 10:00:00,Pizza Margherita,1,6.164611639831719,North,Credit Card,False,Cloudy,,Excellent,Neutral,57,Phone Order,Brian Gallegos,"0890 Blevins Isle Apt. 641
Quinnbury, PA 29001",+1-347-802-1882x663,leeashley@example.org,Jessica Mcdonald,nealderek@example.net,Sunday,6.164611639831719
2023-02-05 11:00:00,Pizza Margherita,5,17.43306914379438,East,Credit Card,False,Rainy,33.97869098896184,Excellent,Positive,53,Phone Order,Kiara Richardson,"170 Sonya Run
Port Barbaraborough, NH 38460",789.916.4650x42419,,Tricia Bailey,jgross@example.net,Sunday,87.1653457189719
2023-02-05 12:00:00,Pizza Beef Double decker,1,10.233351125627355,North,Online,False,Sunny,24.183078893914473,Average,Negative,18,Online Order,Paul Holt,"49261 Burns Alley Suite 041
Cameronside, PA 61272",722.603.9189,michael82@example.net,Kaitlyn Young,brandon17@example.org,Sunday,10.233351125627355
2023-02-05 13:00:00,Red Velvet Cake,5,12.823990940170372,West,Online,True,Cloudy,34.25316808798145,Good,Negative,19,Online Order,Anthony Anderson,"2738 Kim Vista
North Andreamouth, HI 17539",916-571-9773,nathan98@example.org,Meredith Jones,kathrynjohnson@example.org,Sunday,64.11995470085186
2023-02-05 14:00:00,Vanilla Cake,1,16.917284504727363,South,Cash,True,Cloudy,20.948940077310123,Average,Positive,18,In Store,Joseph Harris,"PSC 5298, Box 9882
APO AP 03445",001-619-629-8947,jeremy68@example.net,Micheal Lane,jacob85@example.net,Sunday,16.917284504727363
2023-02-05 15:00:00,Pizza Pepperoni,4,18.26564820534457,East,Credit Card,True,Sunny,29.04520795046882,Poor,Negative,50,Phone Order,Kristina Sims,"3886 Matthew Wall
Wilsonborough, DE 12193",898-425-9246x86892,zkeith@example.com,Andrew Curry,garciabrandon@example.com,Sunday,73.06259282137827
2023-02-05 16:00:00,Chocolate Cake,3,10.171721301089704,South,Credit Card,False,Cloudy,20.85699079014995,Poor,Neutral,59,Online Order,Olivia Goodwin,"2459 Frederick Islands Apt. 048
Allenmouth, AR 23691",001-474-509-9567x191,ehoover@example.net,Brittany Kim,debbie90@example.org,Sunday,30.515163903269112
2023-02-05 17:00:00,Pizza Pepperoni,3,11.927652219126655,West,Cash,True,Sunny,,Average,Positive,30,In Store,Marc Williams,"568 James Forges Suite 733
Port Ericaport, LA 61142",(355)576-4215,kristy00@example.org,Julie Martinez,amandacase@example.org,Sunday,35.78295665737996
2023-02-05 18:00:00,Cheesecake,2,11.217740972251883,North,Online,True,Cloudy,27.947135856050814,Good,,39,Phone Order,Dennis Landry,"981 Tammy Vista
Ashleyburgh, VA 11497",613.210.8435x230,boothgeorge@example.net,Andrea Johnston,vreed@example.com,Sunday,22.435481944503767
2023-02-05 19:00:00,Pizza Pepperoni,5,5.1987655025586585,East,Cash,False,Cloudy,30.04022526144194,Poor,Neutral,28,In Store,Donna Roberts,"0327 Becky Alley
Walkerborough, MA 51922",233.605.5229,rachel53@example.com,Sarah Brown,jerryandrews@example.org,Sunday,25.993827512793292
2023-02-05 20:00:00,Cheesecake,5,9.43914333287985,South,Online,False,Sunny,32.473608888656784,Poor,Neutral,25,In Store,Kathryn Blevins,"388 Pierce Lakes
South Kimberlyville, DC 34780",3183976904,erinriley@example.org,Tricia Sims,iberry@example.org,Sunday,47.19571666439925
2023-02-05 21:00:00,Fruit Cake,5,11.887838505988427,South,Cash,False,Sunny,22.254659337259532,Average,Positive,43,In Store,Dennis Stewart,"80589 Bailey Roads Apt. 840
Warrenbury, CA 28396",(337)899-4990x59614,vsimpson@example.net,Tammy Wang,smithcheyenne@example.org,Sunday,59.43919252994213
2023-02-05 22:00:00,Chocolate Cake,4,11.166404133206598,South,Online,True,Cloudy,20.578873429072008,Average,Neutral,48,In Store,Steven Dunn,"605 Robert Street Suite 447
Smithshire, HI 65510",001-621-201-4436x0590,rollinsholly@example.org,Brandon Fleming,nicolemcdonald@example.net,Sunday,44.66561653282639
2023-02-05 23:00:00,Pizza Pepperoni,5,15.82893841273519,North,Cash,True,Cloudy,33.18321718869278,Average,Positive,36,In Store,Daniel Reed,"78570 Meyer Village Apt. 522
Brittanystad, MH 43446",856.343.9455x147,chungkenneth@example.com,Morgan Perry,josephclark@example.net,Sunday,79.14469206367596
2023-02-06 00:00:00,Fruit Cake,3,10.772054258316548,East,Online,True,Sunny,24.723998411883986,Excellent,Neutral,28,In Store,Aaron Myers,"3016 Aaron Stream
Andersonbury, CT 70147",596.744.2650x57858,xrodriguez@example.net,Michael Flynn,christopherlucas@example.net,Monday,32.316162774949646
2023-02-06 01:00:00,Carrot Cake,4,12.340646734560053,North,Online,False,Sunny,21.934683618907478,Excellent,Positive,38,In Store,Roberto Guzman,"4836 Kelly Bridge Suite 606
Lake Lindseychester, WA 60838",511-510-0350x653,,Stacy Willis,taylorcaroline@example.com,Monday,49.36258693824021
2023-02-06 02:00:00,Red Velvet Cake,1,11.44412888198545,North,Online,False,Cloudy,27.0269185563063,Excellent,Neutral,53,Phone Order,James Smith,"USCGC Harris
FPO AE 72564",488-504-6544,,Matthew Smith,vickilopez@example.org,Monday,11.44412888198545
2023-02-06 03:00:00,Fruit Cake,5,16.109392233415555,North,Online,False,Cloudy,28.97459113544028,Average,Neutral,40,Phone Order,Julie Richards,"29693 Reed Course
Pittsfort, TN 70957",442.769.4218,aprilluna@example.net,Stephanie Green,justinwright@example.net,Monday,80.54696116707777
2023-02-06 04:00:00,Red Velvet Cake,5,17.94458598480444,West,Online,False,Cloudy,20.464559051337652,Good,Negative,57,In Store,Tara Day,"Unit 4349 Box 0738
DPO AE 17967",(305)638-6060x5411,justinlong@example.org,Douglas Parks,imiddleton@example.com,Monday,89.7229299240222
2023-02-06 05:00:00,Pizza Pepperoni,1,12.978336185112713,West,Credit Card,True,Sunny,24.123434873856315,Poor,,50,Phone Order,Gerald James,"1910 Stacey Forks Apt. 388
Dennisland, AS 84255",+1-461-990-5834x2725,,Christina Lopez,kaylacruz@example.org,Monday,12.978336185112713
2023-02-06 06:00:00,Fruit Cake,5,16.841482912927866,West,Online,True,Cloudy,20.49199811415344,Excellent,Negative,53,In Store,Heather Wilson,"962 Smith Hill
Griffinville, VT 01525",626.686.9752x8608,stacie19@example.com,Brian Harris,edward95@example.com,Monday,84.20741456463932
2023-02-06 07:00:00,Chocolate Cake,1,9.45180023029776,East,Credit Card,True,Rainy,26.305030837932485,Good,,30,Phone Order,Jennifer Gallegos,"32359 Chelsea Village Apt. 341
North Gregorymouth, SD 79280",+1-699-630-4133x638,royschwartz@example.com,Chris Hart,ashleymatthew@example.com,Monday,9.45180023029776
2023-02-06 08:00:00,Pizza Pepperoni,4,13.120544152359031,North,Online,True,Sunny,33.42650043599367,Average,Positive,52,Online Order,Dana Warren,"8777 Phillips Lodge
Aguilarland, NJ 70211",001-811-764-5085x146,shelley74@example.org,Christopher Gonzalez,kperkins@example.net,Monday,52.482176609436124
2023-02-06 09:00:00,Vanilla Cake,3,10.178449305049586,North,Credit Card,True,Cloudy,34.73978617240354,Excellent,Neutral,46,In Store,Christopher Arias,"669 Dalton Fields Suite 351
North Timothyland, MH 64217",+1-408-247-1580x6536,allenmoore@example.org,Nicholas Williams MD,destiny61@example.net,Monday,30.53534791514876
2023-02-06 10:00:00,Pizza Margherita,1,11.213013883577455,West,Credit Card,True,Sunny,29.555713302554413,Average,Negative,20,Online Order,Brenda Ferguson,"PSC 6202, Box 2105
APO AE 20376",(338)368-8883x207,alexander51@example.com,Susan Castillo,vwilson@example.org,Monday,11.213013883577455
2023-02-06 11:00:00,Fruit Cake,2,15.986207972190028,North,Cash,True,Rainy,22.424565406768878,Good,Neutral,48,In Store,Sonya Stevenson,"202 Sims Prairie Suite 097
North Ericfurt, GA 05823",001-984-791-3962x8838,showell@example.com,Tracey Alvarado,miawilliams@example.org,Monday,31.972415944380057
2023-02-06 12:00:00,Chocolate Cake,1,18.22493723499069,North,Online,True,Sunny,,Excellent,Negative,22,In Store,Ryan Richardson,"44572 Max Meadows Suite 694
East Phillipport, FL 57957",001-469-212-6447,darren89@example.net,Lawrence Shah,dcarey@example.com,Monday,18.22493723499069
2023-02-06 13:00:00,Carrot Cake,5,6.822430866316481,South,Cash,False,Cloudy,27.743717348000906,Excellent,Negative,44,Online Order,Joseph Guzman,"07871 Wheeler Centers
Terrimouth, OK 94069",001-974-799-9063x5511,erin89@example.net,Andrew Fox,kristopherkelly@example.org,Monday,34.11215433158241
2023-02-06 14:00:00,Vanilla Cake,4,14.519588847310708,North,Cash,False,Rainy,,Excellent,Positive,41,Online Order,Lindsey Reid,"PSC 1560, Box 2434
APO AP 33050",502.742.4306x945,kevin04@example.com,Tammy Guerrero,christopher31@example.com,Monday,58.07835538924283
2023-02-06 15:00:00,Carrot Cake,4,13.732157113666977,South,Online,True,Rainy,33.82590004177492,Excellent,Positive,21,Online Order,Ryan Wright,"1892 Victoria Ways
Port Kellyview, PR 17799",(438)341-4456,kbutler@example.com,Brenda Kim,bmorgan@example.com,Monday,54.92862845466791
2023-02-06 16:00:00,Pizza Pepperoni,1,6.776225587638978,North,Cash,False,Cloudy,,Good,Negative,41,In Store,David Williams,"7497 Guerrero Summit Suite 780
Lewismouth, PR 55549",715-440-0917x935,travisrobinson@example.org,Ryan West,uknox@example.com,Monday,6.776225587638978
2023-02-06 17:00:00,Pizza Margherita,3,8.178414956601635,East,Online,True,Cloudy,30.975579090847273,Excellent,Negative,39,Online Order,Claudia Krause,"56541 Hansen Skyway Suite 126
New Anthony, UT 36009",414.310.1897,debra94@example.com,Judith Watts,susan92@example.com,Monday,24.535244869804906
2023-02-06 18:00:00,Fruit Cake,2,9.665037420990204,West,Cash,True,Cloudy,30.63771055691607,Poor,Neutral,55,Online Order,Terrance Mullen,"466 Craig Summit
South Philipshire, NJ 74783",462-729-2620x892,amandadeleon@example.com,Stephanie Waters,rcochran@example.org,Monday,19.33007484198041
2023-02-06 19:00:00,Fruit Cake,4,7.503966062262522,South,Online,False,Sunny,23.005097316446633,Poor,,29,Phone Order,William Diaz,"338 Jennifer View
North Christopher, NH 64696",001-616-673-5229,qhall@example.net,Stephanie Craig,,Monday,30.01586424905009
2023-02-06 20:00:00,Pizza Pepperoni,5,8.655942237865126,West,Online,True,Sunny,23.16510037561289,Average,Neutral,39,Phone Order,Steven Vasquez,"62898 Paul Cliffs Apt. 277
Port Gloriaborough, PR 33873",+1-872-931-1851x72347,,Natalie Camacho,peggyfranklin@example.com,Monday,43.27971118932563
2023-02-06 21:00:00,Pizza Pepperoni,5,9.014011982925613,South,Online,True,Sunny,30.324394976408826,Excellent,,36,Online Order,Samuel Hester,"53587 Holly Views
Martinbury, FM 18573",001-517-842-7199x027,,Timothy Humphrey,vstark@example.com,Monday,45.07005991462806
2023-02-06 22:00:00,Pizza Margherita,3,10.035107495585894,South,Credit Card,True,Cloudy,23.295841251655954,Poor,,32,Online Order,John Jones,"0389 Timothy Corner Apt. 553
New Lisa, OH 28678",+1-462-235-5697x2795,bennettvincent@example.com,Brian Moore,jbruce@example.org,Monday,30.105322486757682
2023-02-06 23:00:00,Chocolate Cake,4,16.240856792017386,South,Cash,True,Cloudy,26.580075452045733,Poor,,26,Online Order,Stephen Robles,"PSC 7903, Box 7712
APO AP 62895",001-666-831-5068,gutierrezjames@example.net,Jessica Ruiz,fletcheranna@example.com,Monday,64.96342716806954
2023-02-07 00:00:00,Chocolate Cake,1,13.57868305775901,East,Credit Card,True,Sunny,31.73002738390912,Poor,Negative,37,Online Order,Randy Ramos,"703 Carter Fords Apt. 539
Billyhaven, AR 85721",636-933-3203x97166,,Alicia Powers MD,bakerjustin@example.net,Tuesday,13.57868305775901
2023-02-07 01:00:00,Pizza Margherita,5,19.793700079271023,North,Cash,True,Rainy,,Good,,59,Phone Order,Heather Erickson,"243 Kennedy Isle
Christophertown, AL 80505",001-537-534-9870,,Felicia Black,sjackson@example.org,Tuesday,98.96850039635511
2023-02-07 02:00:00,Chocolate Cake,3,11.221037404512066,South,Cash,True,Sunny,26.798926587887895,Excellent,Neutral,53,In Store,Carl Anderson,"9266 Johnson Glens Suite 895
Derekshire, CO 42394",7649887084,glenn49@example.com,Sean Miller,dmason@example.net,Tuesday,33.663112213536195
2023-02-07 03:00:00,Cheesecake,4,16.307976107553877,East,Cash,False,Rainy,31.88284907412868,Good,Neutral,39,Online Order,Christina Johnston,"USNV Strong
FPO AA 69033",604-411-7195x6030,billy99@example.org,James Hubbard,melissa96@example.com,Tuesday,65.23190443021551
2023-02-07 04:00:00,Red Velvet Cake,4,18.072026320648007,South,Credit Card,False,Cloudy,32.57932694297085,Good,Negative,24,Online Order,James Cochran,"475 Kathryn Falls Suite 430
Micheleburgh, SD 23393",257-914-9406,rcollier@example.org,Caitlin Gomez,,Tuesday,72.28810528259203
2023-02-07 05:00:00,Pizza Margherita,4,15.18467739557063,North,Cash,True,Cloudy,29.821636269263905,Poor,Negative,44,Phone Order,Connor Jimenez,"3864 Lynn Gardens Suite 332
West Andrew, IN 95528",(259)788-5967x941,brianlove@example.com,David Lara,richardreyes@example.net,Tuesday,60.73870958228252
2023-02-07 06:00:00,Pizza Margherita,4,11.17797110626244,South,Credit Card,False,Sunny,23.426387784626304,Poor,Positive,24,Online Order,Debbie Bates,"0916 Figueroa Crescent
Port Jasonside, ND 32727",001-594-391-6689,adamsdaniel@example.com,Bruce Watts,neilgallegos@example.com,Tuesday,44.71188442504976
